start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-07-07T13:00:27Z,2024-07-07T13:06:42Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,375600,33
2024-07-07T13:07:02Z,2024-07-07T13:17:07Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,605500,37
2024-07-07T13:17:18Z,2024-07-07T13:18:30Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,71200,10
2024-07-07T13:19:10Z,2024-07-07T13:28:21Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,550500,48
2024-07-07T13:28:33Z,2024-07-07T13:31:18Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,164300,18
2024-07-07T13:31:21Z,2024-07-07T13:31:25Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,4100,1
2024-07-07T13:32:54Z,2024-07-07T13:39:03Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,369800,28
2024-07-07T13:39:54Z,2024-07-07T13:40:08Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,13400,3
2024-07-07T13:40:38Z,2024-07-07T13:43:05Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,147500,21
2024-07-07T13:43:34Z,2024-07-07T13:46:32Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,177400,21
2024-07-07T13:48:14Z,2024-07-07T14:00:19Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,725800,82
2024-07-07T14:00:42Z,2024-07-07T14:09:59Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,557500,109
2024-07-07T14:10:10Z,2024-07-07T14:16:27Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,376300,42
2024-07-07T14:16:50Z,2024-07-07T14:27:47Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,657300,51
2024-07-07T14:28:30Z,2024-07-07T14:31:55Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,204200,18
2024-07-07T14:32:17Z,2024-07-07T14:39:51Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,454000,52
2024-07-07T14:40:08Z,2024-07-07T14:40:12Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,3500,1
2024-07-07T14:40:14Z,2024-07-07T14:46:17Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,363000,29
2024-07-07T14:46:25Z,2024-07-07T14:48:39Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,133900,17
2024-07-07T14:49:38Z,2024-07-07T14:51:21Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,103700,8
2024-07-07T14:51:43Z,2024-07-07T14:55:24Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,220700,21
2024-07-07T14:55:39Z,2024-07-07T14:56:24Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,45100,6
2024-07-07T14:56:37Z,2024-07-07T15:09:52Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,795000,74
2024-07-07T15:10:51Z,2024-07-07T15:12:31Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,99800,16
2024-07-07T15:29:58Z,2024-07-07T15:51:39Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1301400,112
2024-07-07T15:52:29Z,2024-07-07T16:13:55Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1285200,128
2024-07-07T16:15:08Z,2024-07-07T16:17:48Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,159700,11
2024-07-07T16:26:07Z,2024-07-07T16:27:24Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,77200,16
2024-07-07T16:27:44Z,2024-07-07T16:28:45Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,61500,12
2024-07-07T16:29:10Z,2024-07-07T16:31:30Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,140500,16
2024-07-07T16:31:58Z,2024-07-07T16:36:05Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,247500,24
2024-07-07T16:36:31Z,2024-07-07T16:36:51Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,20000,3
2024-07-07T16:37:12Z,2024-07-07T16:40:58Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,226100,11
2024-07-07T17:13:57Z,2024-07-07T17:22:18Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,501400,24
2024-07-07T17:22:20Z,2024-07-07T17:45:00Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1359900,98
2024-07-07T17:45:41Z,2024-07-07T17:56:09Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,628400,66
2024-07-07T17:56:11Z,2024-07-07T17:56:19Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,8500,2
2024-07-07T17:56:28Z,2024-07-07T17:58:02Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,94300,1
2024-07-07T17:58:22Z,2024-07-07T18:02:16Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,234200,17
2024-07-07T18:29:10Z,2024-07-07T18:30:00Z,BE759EFB04D54FCF96A50EAD2154A784,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,50300,19
2024-07-07T19:08:27Z,2024-07-07T19:09:02Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,35100,4
2024-07-07T19:26:37Z,2024-07-07T19:28:06Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,88300,11
2024-07-07T19:31:08Z,2024-07-07T19:32:52Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,104200,8
2024-07-07T19:38:59Z,2024-07-07T19:48:55Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,595800,40
2024-07-07T19:57:40Z,2024-07-07T20:18:32Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1251900,97
2024-07-07T20:19:08Z,2024-07-07T20:38:34Z,1E6B85509F3942568BCAE0CA417E2BED,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4246240033,Personal Document,1165400,78
