start_timestamp,end_timestamp,ASIN,purchased_marketplace,preferred_marketplace,device_family,device_serial_number,device_software_version,content_type,total_reading_millis,    pageflips
2024-10-04T11:35:54Z,2024-10-04T11:40:25Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,270900,54
2024-10-04T11:42:26Z,2024-10-04T11:54:25Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,719400,50
2024-10-04T11:56:05Z,2024-10-04T12:05:02Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,537400,10
2024-10-04T12:27:41Z,2024-10-04T12:42:33Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,891900,51
2024-10-04T12:43:03Z,2024-10-04T12:55:17Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,734000,90
2024-10-04T12:55:31Z,2024-10-04T13:17:51Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,1340500,132
2024-10-04T13:17:57Z,2024-10-04T13:18:00Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,3500,2
2024-10-04T13:36:34Z,2024-10-04T13:49:24Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,770500,99
2024-10-04T13:50:19Z,2024-10-04T13:58:49Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,509200,46
2024-10-04T13:58:53Z,2024-10-04T14:29:54Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,1861200,171
2024-10-04T14:30:11Z,2024-10-04T14:31:05Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,53900,7
2024-10-04T14:31:31Z,2024-10-04T14:32:53Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,82400,8
2024-10-04T14:33:56Z,2024-10-04T14:48:56Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,900300,71
2024-10-04T14:49:27Z,2024-10-04T14:59:45Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,618800,54
2024-10-04T14:59:55Z,2024-10-04T15:01:48Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,112900,13
2024-10-04T15:02:30Z,2024-10-04T15:08:28Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,357900,40
2024-10-04T15:10:02Z,2024-10-04T15:10:25Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,22900,5
2024-10-04T15:11:08Z,2024-10-04T15:14:20Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,191500,21
2024-10-04T15:14:45Z,2024-10-04T15:19:43Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,298700,27
2024-10-04T15:19:56Z,2024-10-04T15:22:32Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,156100,21
2024-10-04T15:22:38Z,2024-10-04T15:27:24Z,A8533510B4CD4850B89297DAB3F5370B,,www.amazon.com,Kindle E-reader,G092AQ03247401W4,4289770037,Personal Document,285600,37
